Gene	Eto_1	Eto_2	Eto_3	FTY_1	FTY_2	FTY_3
RPIA	170.9250304	152.5335647	164.9993591	239.5566169	210.0424024	216.7761324
ZNF684	25.36306903	32.28812682	39.96078229	69.57710565	48.23940341	68.51473616
BTN3A2	138.9455086	160.3272504	149.5306692	248.3638455	189.9426509	229.1312488
KIF3A	413.5282994	376.3236851	335.1549483	260.6939655	317.5760725	292.030023
CD2AP	828.1593409	794.9559501	795.3484734	687.8445508	670.3267099	635.7268961
NR2F6	1221.838282	980.8910252	1134.370594	1288.497539	1365.778109	1717.361174
BRIX1	304.3568283	327.334803	283.5926485	443.0035967	359.7855504	431.3058801
SMAP2	545.8573552	536.6509355	560.7400096	803.219245	645.2020206	623.3717798
CAPG	3199.054924	2903.704647	3098.894214	3662.926359	3411.932804	3704.288522
TPCN1	800.5907876	791.615799	871.4028655	537.2409424	611.0324432	727.8286726
ARHGAP21	3568.473538	3707.567666	3596.470406	3125.685417	3078.27693	3304.432029
RPS6KA2	3615.89145	3363.532108	3471.43183	1863.609564	2729.546243	2418.233229
WDR11	1498.626557	1390.616221	1460.50214	1194.260193	1273.319253	1224.279712
NFX1	873.3717682	900.7274	870.113808	799.6963535	755.7506534	575.0745068
HDGFL3	699.1385115	675.8238959	653.5521491	851.6590021	753.7406783	879.4596461
NDRG1	2363.176388	2382.641083	2324.17066	1727.097521	1844.152193	2125.080013
ETV5	1284.694583	1282.618003	1215.581216	916.8324934	1016.042434	1142.286667
MKRN1	1256.023288	1299.318759	1298.080896	1016.354176	1083.376602	1155.764976
PID1	357.2884506	336.2418724	355.7798682	277.4276997	293.4563708	214.5297476
MAPK8IP3	1312.263137	1346.080873	1325.151103	1024.280682	1127.596055	1035.583389
HRNR	13.23290558	12.24722052	15.46868992	3.522891425	1.004987571	3.369577188
LINC00174	60.65081724	71.25655575	67.03098965	38.75180568	33.16458985	37.06534907
MGAT2	48.52065379	36.74166156	65.74193216	75.74216564	79.39401811	108.9496624
C5orf34	41.904201	42.30857998	46.40606976	87.19156278	73.36409269	73.00750574
NPM1	7804.106066	8640.970768	8105.593518	10396.0526	9582.55649	9116.952678
PXN	4799.133757	4486.936245	4643.185091	5506.279298	5048.052569	5508.13551
TEAD4	195.1853573	203.7492141	207.5382564	277.4276997	246.2219549	307.7547165
SGMS2	833.6730515	880.6864937	736.0518287	531.0758824	643.1920455	684.0241692
ANKRD42	366.1103877	341.8087909	367.3813856	236.0337255	294.4613583	283.0444838
RPL9	6112.499636	6037.879716	5764.66511	7469.410544	6880.144912	6486.436087
COPRS	1020.036472	990.9114784	1076.363007	1232.131276	1361.758159	1162.50413
RITA1	309.870539	249.3979451	284.881706	356.6927568	338.6808114	436.9218421
GPR155	137.8427665	163.6674015	161.1321867	95.99879134	115.5735707	105.5800852
PLEKHB2	3173.691855	3388.026549	3318.033988	2927.522774	2909.439018	2953.996002
SRPRA	3626.918871	3896.842893	3742.133903	3169.72156	3176.765712	3584.106936
PNN	671.5699582	713.6789412	667.7317815	981.1252619	842.1795846	814.3144871
FAM129A	2557.259003	2544.081717	2491.748135	1497.228856	1891.386609	1872.361724
AC022613.1	7.719194921	2.226767367	3.86717248	28.1831314	7.034912997	26.9566175
KPNA5	140.0482507	155.8737157	168.8665316	106.5674656	124.6184588	66.26835137
NIPBL	1221.838282	1205.794529	1027.378822	1017.234899	901.4738512	976.0541921
NOP58	700.2412536	753.7607538	785.0360134	1007.546948	848.20951	914.2786104
MAPKAPK3	796.179819	742.6269169	795.3484734	947.6577934	844.1895597	953.5903442
TALDO1	2217.614427	2276.869633	2297.100453	2784.845672	2522.518803	2437.327499
ZNF107	35.28774821	36.74166156	37.38266731	83.66867135	54.26932884	90.97858408
CYR61	17826.9293	17659.37861	17742.58734	16722.28487	15894.88342	15858.35344
AGRN	2898.006322	2519.587276	2881.043498	2156.009552	2156.703328	2253.123946
ARHGEF2	3844.159071	3555.034102	3722.798041	2662.425195	2774.770684	3396.533806
VEGFA	2228.641848	2124.336068	2155.304129	1041.014416	1433.112276	1555.621468
IPO13	906.4540322	935.2422942	913.9417628	814.6686421	795.9501563	694.1329007
WDR54	205.1100365	188.1618425	220.4288314	332.0325168	290.441408	243.7327499
PPP1R14C	63.95904363	55.66918418	77.3434496	37.87108282	53.26434127	16.84788594
GPC2	8.821937053	14.47398789	12.89057493	59.00843137	22.10972656	21.34065552
KCNA7	30.87677969	50.10226576	39.96078229	92.47589991	55.27431641	73.00750574
SLC44A1	1372.913954	1528.675798	1277.455976	1231.250553	1228.094812	1110.83728
RASSF2	87.1166284	91.29746205	94.10119701	40.51325139	57.28429155	65.14515897
RPL34	2942.116007	3028.403619	2814.012508	3610.082988	3449.117344	3322.403107
JAK1	4288.56415	4305.454704	4213.928946	3749.237199	3769.708379	4032.260702
LINC01679	47.41791166	43.42196366	39.96078229	22.89879426	27.13466442	14.60150115
ARF5	1571.407538	1552.056855	1536.556532	1793.151735	1848.172143	1715.114789
AL078621.1	47.41791166	40.08181261	38.6717248	86.31083992	58.28927912	103.3337004
KCCAT198	12.13016345	12.24722052	7.73434496	44.91686567	18.08977628	34.81896428
COL8A2	1161.187465	989.7980947	1038.98034	679.0373222	827.104771	796.3434088
CASP6	132.3290558	124.6989726	144.3744393	191.1168598	180.8977628	193.1890921
MYO9A	985.8514657	1024.312989	934.5666827	792.6505707	830.1197337	830.0391807
CNN1	458.7407268	469.8479145	546.5603772	785.6047878	643.1920455	616.6326254
ZNF304	179.7469675	189.2752262	161.1321867	149.7228856	122.6084837	81.99304491
UBAP2	593.2752668	599.0004218	572.341527	852.5397249	656.2568839	687.3937464
TMEM18	373.8295826	356.2827787	360.9360981	515.2228709	453.2493946	477.3567683
VDAC1	4051.474592	4364.46404	4221.663291	4886.250407	4673.192205	4774.690875
SCML2	33.08226395	23.38105736	23.20303488	59.88915423	61.30424184	62.89877418
CCDC124	1355.27008	1435.151568	1496.59575	1844.233661	1577.830487	1634.244936
ZNF808	41.904201	45.64873103	50.27324224	23.77951712	28.13965199	7.862346772
SNRPB2	559.0902607	663.5766754	595.5445619	802.3385221	761.7805789	715.4735563
MXD1	194.0826152	191.5019936	188.202394	90.7144542	125.6234464	160.6165126
APPL2	2227.539106	2406.02214	2349.95181	2793.6529	2624.022548	2651.857247
ZMYM2	942.8445225	953.0564331	852.0670031	774.1553907	776.8553924	763.7708293
HPDL	4.410968526	8.907069469	12.89057493	27.30240855	15.07481357	34.81896428
BBS4	339.6445765	377.4370687	402.1859379	282.7120369	318.58106	272.9357522
KREMEN2	7.719194921	0	1.289057493	15.85301141	14.06982599	19.09427073
ZC3H6	189.6716466	169.2343199	180.4680491	111.8518028	116.5785582	146.0150115
SENP6	1262.639741	1389.502837	1334.174506	1133.490316	1195.93521	815.4376795
PCDHGA11	363.9049034	311.7474314	357.0689256	256.2903512	263.3067436	257.2110587
ELMO2	960.4883966	939.6958289	929.4104527	797.054185	801.9800817	806.4521403
THOC6	177.5414832	164.7807852	150.8197267	266.8590255	206.0224521	242.6095575
LIN52	104.7605025	94.6376131	95.39025451	162.0530056	145.7231978	146.0150115
ASPA	19.84935837	21.15428999	15.46868992	5.284337138	9.04488814	0
DPM2	706.8577064	665.8034428	781.168841	908.9059877	844.1895597	865.9813373
MRPL54	282.3019857	279.4593046	329.9987183	414.8204653	442.1945313	375.1462603
CYTH3	2750.238876	2719.996339	2824.324968	2215.017984	2376.795606	2645.118093
LIG4	271.2745644	315.0875825	281.0145335	200.8048112	241.1970171	217.8993248
TK2	865.6525733	850.6251343	823.7077382	601.5337109	758.7656162	676.1618224
PRPF39	347.3637715	315.0875825	275.8583036	361.9770939	387.9252024	487.4654999
LRP8	88.21937053	96.86438047	78.63250709	197.2819198	127.6334215	129.1671255
PRR14	495.1312171	376.3236851	417.6546278	533.7180509	564.8030149	575.0745068
NAGPA	529.3162232	472.0746818	471.7950426	344.3626368	415.0598669	403.2260702
TMEM59	4170.570742	4255.352439	4270.647475	3165.317946	3638.055007	3579.614166
LURAP1L	298.8431177	222.6767367	237.1865788	134.750597	177.8828001	161.739705
DHCR24	1625.441902	1593.252051	1769.875938	2145.440878	1911.48636	2015.007158
AC004943.2	15.43838984	28.94797577	28.35926485	60.76987709	61.30424184	32.57257948
CEP135	144.4592192	171.4610873	141.7963243	255.4096283	205.0174645	198.8050541
ABHD3	43.00694313	53.44241681	29.64832235	85.43011706	69.3441424	81.99304491
C11orf80	37.49323248	38.96842893	51.56229973	95.11806848	80.39900569	55.0364274
ACTA2	1621.030933	1830.402776	1852.375618	2250.246898	2097.409061	2045.333353
POLE4	821.5428881	820.5637748	823.7077382	968.795142	1005.992559	1015.365926
KLHDC10	738.8372282	698.0915696	689.6457589	587.4421452	607.0124929	589.6760079
POLH	688.1110901	731.4930801	706.4035063	575.1120252	618.0673562	559.3498132
RPS4X	8490.011671	8272.440769	8774.614357	9593.714074	9511.202373	9213.547225
MCRS1	831.4675672	748.1938354	777.3016685	1011.069839	912.5287145	1027.721042
CLIP3	2182.326678	2019.678002	2134.679209	1521.008373	1847.167156	1703.882865
CENPV	66.1645279	54.5558005	48.98418475	118.0168627	83.4139684	98.84093085
SRF	1225.146508	1278.164469	1240.073309	1620.530056	1320.553668	1578.085316
DGLUCY	239.2950426	246.0577941	241.0537513	303.8493854	291.4463956	376.2694527
SASS6	25.36306903	42.30857998	48.98418475	107.4481885	95.47381925	57.2828122
C2orf49	413.5282994	399.7047424	388.0063055	326.7481797	334.6608612	271.8125598
TUBB2A	1070.76261	1063.281418	1096.987927	1372.16621	1303.46888	1216.417365
CSPG4	2874.848737	2662.100387	2753.426806	3552.836002	3050.137278	3203.344713
NRP1	8065.455951	7902.797386	7640.243763	6102.528671	6927.379327	6990.749473
LINC01116	436.6858841	427.5393345	455.0372951	571.5891338	528.6234624	511.0525402
LMBRD1	621.9465622	586.7532012	569.763412	450.0493796	529.62845	459.38569
LGALS1	34632.71939	34062.86042	34724.63076	42858.61636	40952.23853	38330.06371
WBP1L	1408.201702	1396.183139	1477.259887	1117.637305	1270.30429	1240.004405
SLC25A24	718.9878698	779.3685785	694.8019889	1056.867428	851.2244727	988.4093085
TMSB4XP8	824.8511145	900.7274	951.3244301	1209.232482	1052.221987	1024.351465
FANCL	91.52759692	106.8848336	104.413657	147.080717	131.6533718	179.7107834
RNASEH2CP1	26.46581116	21.15428999	25.78114987	10.56867428	12.05985085	0
TTI1	282.3019857	296.1600598	304.2175684	408.6554053	374.860364	371.7766831
AC145098.2	37.49323248	37.85504524	52.85135723	64.29276851	59.29426669	104.4568928
SGTB	1239.482156	1282.618003	1254.252941	988.1710448	998.9576456	1163.627322
PIGC	233.7813319	262.7585493	269.4130161	309.1337226	308.5311843	404.3492626
B3GALT5	15.43838984	13.3606042	14.17963243	53.72409424	33.16458985	37.06534907
GRWD1	953.8719439	890.7069469	993.8633274	1167.838507	1065.286825	1108.590895
GALE	314.2815075	295.0466761	299.0613385	401.6096225	361.7955256	423.4435333
NUP43	444.405079	503.249425	469.2169276	771.5132221	551.7381765	554.8570436
ATP11B	1082.892773	1142.331659	1024.800707	928.2818906	916.5486648	922.1409571
S100A6	14045.62653	11137.17699	12199.64012	15121.13072	16227.53431	14841.86432
ARL16	503.9531542	555.5784581	565.8962396	680.7987679	627.1122443	694.1329007
JCAD	2184.532163	2365.940328	2166.905646	1401.230064	1716.518771	1884.716841
UBN2	305.4595705	277.2325372	309.3737984	224.5843284	235.1670916	216.7761324
RPLP0P2	23.15758476	11.13383684	20.62491989	5.284337138	6.029925426	2.246384792
OBSL1	1935.312441	1912.793168	1994.171942	1602.034876	1693.404057	1610.657896
ZNF184	66.1645279	46.76211471	54.14041472	92.47589991	78.38903054	123.5511636
RCOR3	575.6313927	573.392597	524.6463998	404.2517911	480.384059	468.3712291
CACNA1G	9.924679185	14.47398789	9.023402453	55.48553995	21.10473899	28.0798099
CSNK1G2	1763.284668	1744.672232	1858.820905	2168.339672	2030.074894	2041.963776
TSPEAR-AS1	26.46581116	26.72120841	33.51549483	7.926505707	11.05486328	15.72469354
IER3IP1	427.8639471	419.7456487	393.1625355	616.5059994	478.3740838	508.8061554
DYRK1A	994.6734027	938.5824453	984.8399249	798.8156307	847.2045224	808.6985251
CDH13	970.4130758	949.7162821	978.3946374	806.7421364	825.0947958	725.5822878
SUPT7L	822.6456302	831.6976116	770.856381	703.6975622	728.615989	491.9582695
PTPRB	922.9951642	921.88169	809.5281058	542.5252795	669.3217223	681.7777844
SLC22A5	72.78098069	72.36993943	64.45287467	36.10963711	47.23441584	32.57257948
PDCD2	648.4123734	606.7941076	589.0992744	740.6879222	747.7107529	743.5533662
AAAS	632.9739836	616.8145607	665.1536666	802.3385221	848.20951	663.806706
SMG5	2696.204512	2652.079934	2672.216184	2471.308335	2439.104835	2209.319443
GLRX	1155.673754	1122.290753	1197.534411	821.714425	964.7880682	985.0397313
FBXW7	355.0829664	348.489093	305.5066259	259.8132426	249.2369176	272.9357522
SRGN	1376.22218	1456.305858	1350.932253	834.9252678	1165.785582	1031.09062
GFM2	537.0354181	591.206736	553.0056646	398.0867311	513.5486488	430.1826877
ECM1	5971.348643	5841.924188	5949.000332	4441.485364	5395.778269	4876.901384
CAPZB	6220.568364	6433.130924	6655.403838	7294.146696	7152.496543	6917.741967
RPLP0	30239.39473	29538.06913	29309.30023	32286.41919	32986.70705	32518.66625
CEP170B	2359.868162	2345.899421	2517.529284	1916.452935	1924.551199	2049.826123
EXTL3	2079.77166	2153.284044	2115.343347	2779.561335	2360.715804	2474.392848
RFLNA	14.33564771	23.38105736	25.78114987	63.41204566	49.24439098	26.9566175
WDR77	424.5557207	428.6527182	420.2327428	551.3325081	533.6484002	470.6176139
PDE6D	252.5279481	240.4908757	262.9677286	320.5831197	325.615973	344.8200656
LMTK2	414.6310415	413.0653466	501.4433649	324.986734	297.476321	402.1028778
TRIM62	154.3838984	136.9461931	150.8197267	92.47589991	100.4987571	111.1960472
PTPN13	1635.366581	1677.869211	1679.641914	1306.992719	1420.047438	1450.041383
AP5Z1	1641.983034	1327.153351	1499.173865	1256.791516	1267.289327	1125.438781
SIX1	212.8292314	164.7807852	183.0461641	319.7023968	266.3217063	215.65294
FAM216A	157.6921248	150.3067973	168.8665316	227.2264969	187.9326758	236.9935956
FKBP10	12949.50085	12701.48106	13377.83867	9658.006842	11330.22988	11717.14308
PPP1CA	2510.943834	2502.886521	2623.231999	3128.327586	2775.775671	2887.72765
RABL6	1880.175334	1815.928788	1820.149181	2362.098701	2242.127271	2011.637581
TSTD2	200.699068	228.2436551	246.2099812	164.6951741	189.9426509	115.6888168
WNT9A	80.50017561	57.89595155	76.05439211	45.79758853	50.24937855	24.71023271
KXD1	946.1527489	921.88169	955.1916026	1142.297545	1048.202037	1081.634277
MRPL52	607.6109145	590.0933523	669.020839	839.3288821	788.9152433	749.1693281
SF1	2898.006322	2908.158182	2981.589982	3704.320334	3348.618587	3224.685369
CADM1	79.39743348	73.48332312	74.76533461	36.99035997	35.17456499	62.89877418
SSR3	6690.336513	6907.432373	6864.231152	7941.477995	7430.8781	7538.867362
EBPL	305.4595705	251.6247125	266.8349011	457.9758853	391.9451527	318.9866405
TAOK1	3023.718925	2979.414737	2810.145335	2335.677015	2358.705829	2821.459299
MADD	836.9812779	848.3983669	890.7387279	720.4312965	738.6658647	637.9732809
DOCK1	1814.010807	1872.711356	1824.016353	1547.430059	1637.124753	1605.041934
TAF5L	330.8226395	345.1489419	291.3269935	463.2602224	378.8803143	405.472455
DNAJC18	251.425206	252.7380962	220.4288314	163.8144513	191.9526261	180.8339758
C6orf62	2976.301013	3020.609934	3004.793017	2707.34206	2526.538754	2800.118643
FAM49B	414.6310415	445.3534734	411.2093404	604.1758794	493.4488974	500.9438086
WDR47	447.7133054	566.7122949	456.3263526	405.1325139	395.965103	350.4360276
ING4	310.9732811	300.6135946	327.4206033	225.4650512	272.3516318	215.65294
RAB18	1832.757423	1916.133319	1816.282008	1643.42885	1636.119766	1590.440433
PNPLA6	3420.706092	2834.674858	3039.597569	2450.170986	2543.623542	2742.835831
SLC25A37	1139.132622	1118.950602	1076.363007	1291.139707	1253.219501	1380.403455
CORO1C	8335.627773	9105.251764	8965.394866	10400.45621	9583.561478	10069.41983
ATP5MD	1361.886533	1277.051085	1256.831056	1558.879456	1553.710785	1697.14371
LHFPL2	715.6796434	766.0079743	672.8880115	583.0385309	640.1770828	564.9657752
RPSA	17090.29756	16838.81483	17152.19901	19896.41005	19188.22769	17855.38952
SFMBT1	40.80145887	36.74166156	32.22643733	81.90722564	64.31920455	49.42046542
ARPC4	1958.470026	1780.30051	1762.141593	2374.428821	2089.36916	2211.565828
NUBP2	946.1527489	817.2236237	926.8323377	1026.042128	1091.416502	1210.801403
PLEKHM1P1	255.8361745	260.531782	256.5224412	154.1264999	179.8927752	208.9137857
OTUD5	1847.09307	1765.826522	1870.422423	1450.550544	1572.805549	1643.230475
ANKRD28	1563.688343	1508.634891	1368.979058	1226.846939	1174.830471	1317.504681
CLPTM1L	3141.712333	3244.400054	3333.502678	2827.120369	2954.663459	2841.676762
NEFL	22.05484263	22.26767367	42.53889728	11.44939713	15.07481357	8.985539168
MAP1LC3B	4172.776226	4290.980717	4199.749313	3239.298666	3756.643541	3640.266555
MYSM1	509.4668648	528.8572497	549.1384922	423.6276939	436.1646058	444.7841888
TRIM13	439.9941105	417.5188813	398.3187654	344.3626368	342.7007617	278.5517142
RBM25	1275.872646	1410.657127	1403.78361	1589.704756	1560.745698	1669.0639
ARHGAP22	2837.355505	2733.356943	2718.622253	2022.139678	2337.60109	2264.35587
RNF19B	312.0760232	303.9537456	372.5376156	271.2626397	259.2867933	212.2833628
PGBD1	114.6851817	133.606042	127.6166918	198.1626427	167.8329244	225.7616716
H2AFJ	1157.879238	1180.186705	1184.643836	850.7782792	997.9526581	934.4960735
AC126755.1	216.1374578	104.6580663	246.2099812	108.3289113	109.5436452	92.10177647
GATAD1	550.2683237	619.0413281	607.1460794	496.727691	467.3192205	493.0814619
SHROOM2	147.7674456	156.9870994	132.7729218	89.83373135	125.6234464	62.89877418
CTNS	435.583142	387.4575219	368.6704431	285.3542054	336.6708363	285.2908686
SMIM14	1219.632798	1193.547309	1099.566042	808.5035821	1053.226974	960.3294986
ADM2	1468.852519	1316.019514	1381.869633	627.9553966	908.5087642	978.3005769
SLC9A3-AS1	156.5893827	121.3588215	128.9057493	88.95300849	84.41895597	85.3626221
SPTBN1	10214.70037	10144.03874	10220.93686	8590.570741	9225.785902	9141.662911
NME4	2175.710226	2031.925223	2264.874016	2430.795083	2492.369176	2619.284668
SHOC2	1353.064596	1408.43036	1334.174506	1056.867428	1193.925234	1237.75802
ATP10A	3150.53427	2914.838484	3229.089021	2419.345686	2729.546243	2686.676211
GXYLT1	639.5904363	613.4744097	659.9974366	528.4337138	541.6883008	513.298925
FNIP1	660.5425368	659.1231407	609.7241943	524.0300995	511.5386737	518.914887
ALS2CL	124.6098609	130.265891	116.0151744	79.26505707	98.48878196	60.65238938
ZSCAN18	316.4869918	267.2120841	295.194166	198.1626427	211.0473899	242.6095575
NDUFB1	265.7608537	199.2956794	246.2099812	308.2529997	347.7256996	345.943258
NCDN	1398.277023	1422.904348	1448.900622	1063.032488	1156.740694	1225.402904
AC112220.2	144.4592192	164.7807852	150.8197267	113.6132485	99.49376954	103.3337004
MPHOSPH8	781.8441713	744.8536843	903.6293028	663.1843108	670.3267099	602.0311243
MINDY2	979.2350129	1007.612234	881.7153254	702.8168393	867.3042738	714.3503639
STBD1	37.49323248	31.17474314	32.22643733	53.72409424	59.29426669	76.37708293
KHDRBS3	361.6994192	334.0151051	348.0455232	408.6554053	423.0997674	568.3353524
