Gene	Eto_1	Eto_2	Eto_3	FTY_Eto_1	FTY_Eto_2	FTY_Eto_3
CCDC80	30501.84736	32791.37625	31538.08063	29728.47229	29005.87182	26662.23334
ANKZF1	398.0899095	406.3850445	439.5686052	347.0085022	301.8937558	317.0948915
RAB34	2725.978549	2535.174648	2749.559633	3062.773213	3008.907865	2986.139009
ACSS2	455.4325004	427.5393345	458.9044676	382.9788957	365.080821	337.5212495
LCORL	66.1645279	90.18407837	82.49967957	111.0850388	111.329591	160.4928132
TFEB	145.5619614	142.5131115	141.7963243	114.2588971	82.24348165	89.48690188
ARL8B	1916.565825	2115.428999	1925.851895	1737.158416	1762.21704	1690.524299
EXOC6B	818.2346617	803.8630195	679.333299	635.8296031	571.6924944	626.4083132
THOC6	177.5414832	164.7807852	150.8197267	205.2428336	224.6651206	271.3787568
SNRPD3	895.4266109	979.7776416	871.4028655	1110.850388	1027.040551	1194.455603
ZMYM5	228.2676212	281.6860719	283.5926485	213.7064556	194.5760419	190.6460084
QPRT	71.67823856	54.5558005	45.11701227	120.6066136	91.27020524	100.1864228
RHEB	1312.263137	1454.079091	1366.400943	1645.116527	1548.584581	1814.055131
TRPC4AP	2611.293368	2564.122623	2580.693102	2333.843768	2318.864995	2291.642835
TBKBP1	453.2270161	378.5504524	426.6780303	336.4289747	313.9293873	287.91438
USP9X	3350.130596	3490.457848	3310.299643	3069.120929	3065.074145	2919.023832
TEP1	715.6796434	690.2978838	757.9658061	594.5694458	616.8261124	605.9819552
AL645608.2	28.67129542	34.51489419	27.07020736	55.01354303	56.16628015	70.03322756
NAV1	3313.740106	3177.597033	3043.464742	3708.124391	3577.591452	3510.415532
MRPL52	607.6109145	590.0933523	669.020839	791.3486574	781.3130757	784.9557589
DGKZ	1233.968445	1172.393019	1242.651424	1450.453221	1379.082772	1531.004169
ZNF394	233.7813319	251.6247125	288.7488785	193.6053534	218.6473049	175.0830689
DCAF10	819.3374038	880.6864937	870.113808	736.3351144	720.1319491	722.7040011
ESS2	508.3641227	509.9297271	511.7558248	447.5140135	406.2025618	400.745691
HTR7	146.6647035	125.8123562	146.9525542	74.05669254	96.28505169	105.0498413
SMG9	1044.296799	1037.673593	907.4964753	820.9713344	829.4556015	889.0329165
TSPOAP1	33.08226395	38.96842893	32.22643733	81.46236179	61.18112659	103.1044739
PPOX	226.062137	183.7083078	188.202394	150.2292906	115.3414682	161.4654969
ULK2	476.3846009	478.7549839	491.130905	350.1823604	378.1194217	436.7349885
STXBP1	1445.694935	1478.573532	1388.31492	1299.165978	1249.699733	1118.586274
UBR5	3505.617236	3625.177274	3466.2756	2875.515576	3105.192917	3264.326551
BRPF3	816.0291774	872.8928079	893.3168429	726.8135396	761.2536899	720.7586337
HCFC1R1	240.3977847	210.4295162	247.4990387	333.2551164	303.8996944	320.9856263
UBE2SP1	25.36306903	13.3606042	11.60151744	26.44881876	41.12174082	72.95127871
AL158212.3	158.794867	153.6469483	168.8665316	97.33165305	135.4008539	92.40495303
AF127577.4	54.03436445	60.12271891	67.03098965	38.08629902	22.06532434	35.9892975
RNF123	682.5973795	679.164047	659.9974366	558.5990523	580.719218	533.0306764
CEP70	57.34259084	79.05024153	67.03098965	96.2737003	81.24051236	171.192334
AL035681.1	37.49323248	45.64873103	30.93737984	11.63748026	15.04453933	18.48099061
AK4	295.5348913	296.1600598	271.9911311	231.6916524	222.659182	206.2089478
KIAA0930	1085.098258	1039.90036	1008.04296	1246.26834	1189.521576	1164.302408
HECTD4	1052.015994	989.7980947	961.63689	800.8702322	816.4170008	795.6552798
PLRG1	1243.893124	1202.454378	1213.003101	1024.098263	1056.126661	1123.449692
PHF5A	326.411671	317.3143498	319.6862583	403.079998	415.2292854	468.8335512
NFATC1	327.5144131	298.3868272	305.5066259	244.3870854	208.617612	217.8811524
CLK2	422.3502364	405.2716608	429.2561453	519.4548005	527.5618457	519.4131044
AC010618.3	111.3769553	77.93685785	82.49967957	59.24535403	53.15737228	54.4702881
BCL2L13	1239.482156	1305.999061	1233.628021	1104.502672	1038.073213	1017.427167
MRPL42	617.5355937	591.206736	562.0290671	665.4522801	712.1081948	756.7479312
KCTD9	1946.339862	1935.060842	1894.914515	1613.377945	1733.13093	1702.196503
ZNF385A	148.8701878	142.5131115	150.8197267	112.1429916	104.308806	97.26837161
HPS5	824.8511145	910.7478532	826.2858532	726.8135396	717.1230412	704.2230105
RRP1B	704.6522221	691.4112675	652.2630916	786.0588937	825.4437243	901.6778049
NCOR1	2552.848035	2816.860719	2526.552687	2260.845028	2305.826394	2330.550184
FAM136A	465.3571795	448.6936245	434.4123752	517.338895	579.7162487	611.8180575
RACK1	14250.73657	14116.59172	14376.85822	13249.80025	13057.65717	13111.77649
SLC35A4	1378.427665	1368.348547	1384.447748	1636.652905	1596.727107	1700.251136
IFITM3	6926.323329	6455.398597	6731.45823	5928.767214	5823.239688	4401.393816
MYLK	5619.573903	5544.650744	5461.736599	6329.731307	6357.822319	5976.168752
MEIS3	502.850412	366.3032319	460.1935251	580.8160601	542.606385	556.3750856
GPHN	127.9180873	113.5651357	131.4838643	171.3883456	183.5433798	164.383548
PRMT6	404.7063623	391.9110566	373.8266731	481.3685015	487.4430742	492.1779604
CRTC2	569.0149399	536.6509355	589.0992744	443.2822025	466.3807191	476.6150209
TCERG1	887.707416	865.0991221	903.6293028	1044.199365	978.8980255	1193.48292
SEMA6D	81.60291774	110.2249847	83.78873707	56.07149578	56.16628015	58.36102297
FTH1	28458.46619	22970.21878	25363.49524	20885.04525	22732.29892	17089.08021
RPS2	19883.54338	18825.09132	19674.88452	21999.0695	21346.19536	22408.68745
EDIL3	5824.683939	5927.654731	5517.166071	4168.333837	4329.818418	2892.761372
EPDR1	669.3644739	656.8963733	598.1226769	509.9332258	533.5796614	381.2920167
EXTL1	328.6171552	290.5931414	376.404788	564.9467688	545.6152929	361.8383424
KCTD5	788.4606241	786.0488806	754.0986336	929.9404678	936.7733154	908.4865909
MIDN	1466.647035	1408.43036	1561.048624	1297.050072	1231.646286	1151.65752
LYST	351.77474	293.9332925	339.0221207	262.3722821	252.7482607	235.3894593
FGFR1	6968.22753	6320.679172	6659.27101	6047.257922	6044.895901	5534.570345
EEF1A1	146594.128	161170.0819	152057.2219	135685.6141	140692.5199	137218.4372
ITGAE	241.5005268	270.5522351	252.6552687	343.8346439	324.9620494	375.4559144
DYNLT1	1237.276672	1263.690481	1242.651424	1379.570387	1533.540042	1661.343787
FIG4	451.0215318	448.6936245	456.3263526	381.920943	320.9501723	361.8383424
ZMIZ2	1301.235715	1258.123562	1300.659011	1121.429916	1084.209801	1001.864228
SNRNP40	320.8979603	356.2827787	302.9285109	400.9640925	433.2827326	520.3857881
CD72	35.28774821	30.06135946	34.80455232	15.86929126	16.04750861	14.59025574
DUSP6	473.0763745	494.3423555	488.55279	411.54362	382.1312989	290.8324311
SPART	1087.303742	1117.837218	1116.323789	947.9256645	939.7822232	961.9841953
ITGB5	12703.58936	12315.13692	12360.7723	11388.86136	11132.9591	9331.927573
ZNF486	60.65081724	73.48332312	64.45287467	96.2737003	117.3474067	104.0771576
ZMYND8	452.124274	524.403715	488.55279	629.4818866	597.7696959	561.2385042
ROR2	4.410968526	5.566918418	0	17.98519676	11.03266217	22.37172547
MRPL35	464.2544374	457.600694	431.8342603	549.0774775	515.5262142	603.063904
DZIP1	660.5425368	742.6269169	657.4193216	786.0588937	796.357615	860.8250888
HIRIP3	155.4866406	133.606042	123.7495194	186.1996841	185.5493184	221.7718873
EIF4EP2	100.349534	112.451752	99.25742699	162.9247236	162.4810247	145.9025574
DNASE1	301.0486019	275.0057698	290.037936	236.9814161	219.6502742	218.8538361
MOXD1	5695.66311	5897.593372	5849.742905	4791.468007	5051.956306	3885.871446
FN3KRP	574.5286506	548.898156	599.4117344	697.1908626	664.9686382	760.638666
PFKFB2	147.7674456	150.3067973	148.2416117	106.8532278	110.3266217	93.37763675
TYSND1	271.2745644	231.5838062	226.8741188	189.3735424	157.4661783	184.8099061
PARD3B	344.0555451	352.9426277	322.2643733	240.1552744	248.7363835	193.5640595
PPIP5K2	1011.214535	1081.095557	974.527465	1160.574167	1246.690825	1262.543464
PITRM1	2896.90358	3207.658392	3118.230076	2802.516836	2750.141789	2644.727024
POLR2F	652.8233419	588.9799686	674.177069	860.1155862	813.4080929	750.9118289
MAP3K13	189.6716466	198.1822957	194.6476815	224.2859831	264.7838921	275.2694917
MRPS7	718.9878698	777.1418111	694.8019889	902.4336962	828.4526322	925.9948978
CCNL1	803.899014	839.4912974	679.333299	681.3215714	589.7459416	658.5068758
FAM86C2P	29.77403755	32.28812682	28.35926485	46.54992103	60.1781573	58.36102297
HSD17B7	34.18500608	53.44241681	43.82795477	85.6941728	57.16924944	89.48690188
NACAD	98.14404971	91.29746205	82.49967957	140.7077158	124.3681918	168.2742829
KALRN	33.08226395	42.30857998	50.27324224	71.94078704	78.23160449	80.73274844
EMC3-AS1	9.924679185	10.02045315	16.75774741	32.79653527	26.0772015	35.01661378
MTSS1L	698.0357693	700.318337	737.3408862	499.3536983	583.7281258	596.255118
TSPEAR-AS1	26.46581116	26.72120841	33.51549483	19.04314951	9.026723596	8.754153445
ARHGEF3	130.1235715	134.7194257	104.413657	83.5782673	74.21972734	90.4595856
B4GALT4	535.932676	605.6807239	558.1618946	468.6730685	483.431197	421.1720491
PARD6G	110.2742132	80.16362522	100.5464845	112.1429916	152.4513318	160.4928132
REEP5	2890.287127	3074.05235	2744.403403	2668.156837	2617.749843	2375.293635
LEPROT	2374.203809	2308.044376	2396.35788	2087.340777	2072.13455	1747.912638
C3orf67	24.2603269	20.0409063	24.49209237	39.14425177	37.10986367	61.27907412
SLC35E2A	159.8976091	168.1209362	177.8899341	102.6214168	133.3949154	125.4761994
ZBTB11	471.9736323	519.9501802	523.3573423	396.7322815	348.0303431	426.0354677
CAMK4	24.2603269	32.28812682	32.22643733	59.24535403	52.154403	77.81469729
PAG1	131.2263137	119.1320541	122.4604619	160.8088181	167.4958712	221.7718873
SNHG10	26.46581116	36.74166156	28.35926485	56.07149578	51.15143371	76.84201357
NDUFB5	691.4193165	653.5562223	636.7944017	862.2314917	780.3101064	732.4308383
GRINA	6196.308038	5599.206545	6553.568296	5414.602177	5417.037127	4749.614586
SLC43A3	143.3564771	132.4926583	136.6400943	158.6929126	184.5463491	276.2421754
OAZ1	15586.15729	15977.05586	15841.22754	14536.27079	14705.53571	14035.82602
SLC29A4	47.41791166	38.96842893	48.98418475	58.18740128	79.23457378	87.54153445
RNPS1	2010.298906	2061.986582	2079.249737	2306.336996	2240.63339	2563.021592
CEP41	251.425206	210.4295162	208.8273139	298.3426757	276.8195236	309.3134217
SLC25A40	124.6098609	89.07069469	131.4838643	152.3451961	168.4988404	203.2908967
SAP30L	709.0631906	641.3090017	656.1302641	558.5990523	559.6568629	556.3750856
DXO	212.8292314	190.3886099	228.1631763	148.1133851	146.4335161	172.1650178
MANEA	195.1853573	195.9555283	170.1555891	220.0541721	229.679967	346.2754029
CSNK1D	2824.122599	2817.974103	2941.6292	2573.999042	2551.55387	2408.364881
CEMIP	3420.706092	3247.740205	3140.144054	2513.695735	2683.945816	2619.437248
ZNF300	87.1166284	99.09114784	86.36685205	134.3599993	131.3889768	141.0391388
AAMP	1605.592544	1595.478819	1683.509086	1512.872433	1401.148096	1388.992347
VPS26A	1562.585601	1765.826522	1536.556532	1416.598733	1382.091679	1424.00896
ADCY6	1208.605376	1076.642022	1100.855099	1015.634641	888.6307895	875.4153445
TSPYL2	973.7213022	1007.612234	999.0195573	875.9848775	800.3694921	671.1517641
TMEM70	623.0493044	562.2587602	627.7709992	720.4658231	688.0369318	866.6611911
KIAA1324	14.33564771	10.02045315	10.31245995	21.15905501	28.08314007	36.96198121
OTUD6B-AS1	371.6240984	330.674954	313.2409709	388.2686595	433.2827326	475.6423372
FAHD2A	370.5213562	348.489093	348.0455232	407.311809	426.2619476	496.0686952
FBLIM1	2344.429772	2296.910539	2304.834798	2746.44534	2526.479637	2705.033415
BRD2	3385.418344	3867.894917	3583.579831	3190.785496	3207.495784	3353.813453
PLEKHB2	3173.691855	3388.026549	3318.033988	2947.456363	2923.655476	3006.565367
KDM3A	470.8708902	556.6918418	498.8652499	397.7902342	394.1669303	447.4345094
RPS7P1	642.8986627	678.0506633	714.1378513	814.6236179	776.2982292	858.8797213
SAXO1	40.80145887	45.64873103	50.27324224	14.81133851	30.08907865	21.39904176
CSDE1	11431.02494	11811.8875	11457.143	10605.97632	10618.43586	10317.25618
DERA	476.3846009	460.940845	469.2169276	549.0774775	549.62717	605.0092714
CBFA2T2	460.946211	439.786555	403.4749954	352.2982659	312.926418	356.9749238
HIP1	1897.819209	1899.432564	1902.64886	2120.137312	2167.416632	2568.857694
CERCAM	7150.179981	6570.077117	7241.924997	6149.879339	5960.646481	5071.572896
CCHCR1	312.0760232	300.6135946	351.9126957	414.7174782	361.0689438	505.7955324
RASSF1	789.5633662	771.5748927	708.9816213	909.8393655	861.5506187	987.2739719
ACAA2	543.6518709	611.2476423	569.763412	735.2771617	630.8676824	720.7586337
TMEM217	40.80145887	53.44241681	45.11701227	31.73858252	25.07423221	12.64488831
GYS1	2058.81956	2008.544165	2089.562197	2559.187704	2379.043152	2288.724784
LSM3	502.850412	479.8683676	466.6388126	574.4683436	581.7221873	724.6493685
LIN52	104.7605025	94.6376131	95.39025451	114.2588971	136.4038232	187.7279572
ARL4D	464.2544374	386.3441382	422.8108578	339.6028329	324.9620494	355.0295564
RHOT1	537.0354181	525.5170986	523.3573423	408.3697617	435.2886712	462.0247652
PLPP6	168.7195461	142.5131115	164.9993591	121.6645663	104.308806	106.0225251
STOML2	1436.872998	1353.874559	1390.893035	1570.001882	1663.926049	1768.338996
TGIF2	101.4522761	123.5855889	90.23402453	139.6497631	163.483994	164.383548
THBS4	7.719194921	7.793685785	5.156229973	24.33291326	23.06829363	28.20782777
ZBTB43	302.1513441	338.4686398	302.9285109	263.4302349	253.75123	221.7718873
RTN4RL1	50.72613805	59.00933523	51.56229973	74.05669254	87.25832809	103.1044739
CCDC167	190.7743888	169.2343199	204.9601414	234.8655106	267.7928	251.9250825
BCL2L2	1583.537701	1645.581084	1562.337682	1378.512434	1417.195604	1213.909278
ZC3H6	189.6716466	169.2343199	180.4680491	126.9543301	135.4008539	122.5581482
VPS13A	490.7202486	457.600694	456.3263526	342.7766912	345.0214352	435.7623048
DCPS	109.171471	139.1729604	170.1555891	181.9678731	202.5997963	218.8538361
VPS26C	1282.489099	1221.381901	1254.252941	1074.879995	1069.165261	1068.979404
SMAD6	972.6185601	911.8612369	1033.82411	1248.384246	1051.111814	1282.969822
CTNS	435.583142	387.4575219	368.6704431	349.1244077	314.9323566	259.7065522
AFF1	787.357882	731.4930801	759.2548636	611.4966898	623.8468974	692.5508059
MIR34AHG	234.884074	251.6247125	262.9677286	216.8803139	180.5344719	154.6567109
KPNA3	1789.75048	1755.806069	1656.438879	1939.227392	1952.781204	2205.073984
PMP22	768.6112657	811.6567053	716.7159663	607.2648788	649.9240989	682.8239687
PKDCC	77.19194921	77.93685785	63.16381717	102.6214168	111.329591	132.2849854
CAP2	1106.050358	1218.04175	1109.878502	974.3744833	1034.061336	939.6124698
STX4	1102.742132	1066.621569	1098.276984	973.3165305	940.7851925	839.426047
PID1	357.2884506	336.2418724	355.7798682	270.8359041	290.8610936	249.0070313
GABPB1-AS1	320.8979603	297.2734435	310.6628559	248.6188964	197.5849498	234.4167756
MBD5	365.0076456	358.5095461	351.9126957	276.1256679	294.8729708	274.296808
ZNF862	262.4526273	278.3459209	305.5066259	221.1121249	194.5760419	187.7279572
TRNAU1AP	235.9868162	280.5726883	256.5224412	313.1540142	323.9590802	388.1008027
NEK10	132.3290558	144.7398789	113.4370594	79.34645629	89.26426667	71.00591128
HAGLR	127.9180873	114.6785194	125.0385769	134.3599993	192.5701034	185.7825898
FAM135A	129.0208294	140.2863441	112.1480019	94.1577948	69.2048809	97.26837161
ZNF711	24.2603269	36.74166156	33.51549483	55.01354303	51.15143371	73.92396243
RPLP2	5839.019587	5418.838388	5849.742905	6859.765635	6759.010034	6316.608053
NCEH1	1260.434256	1299.318759	1259.409171	1117.198105	1058.132599	1138.039948
AP1G2	87.1166284	83.50377627	50.27324224	51.83968478	41.12174082	33.07124635
CASP8AP2	220.5484263	241.6042593	199.8039115	254.9666129	281.83437	347.2480867
SYNRG	854.625152	814.9968564	815.9733933	727.8714924	726.1497648	690.6054385
PARVA	7805.208808	7906.137537	7695.673235	7024.806264	7319.669867	6472.237447
TAF2	949.4609753	1013.179152	971.94935	1154.226451	1094.239494	1177.91998
AC011043.1	36.39049034	34.51489419	41.24983979	63.47716503	53.15737228	86.56885074
C1S	1602.284317	1598.81897	1482.416117	1217.703616	1342.975877	958.0934604
STK32A	31.97952182	34.51489419	33.51549483	17.98519676	15.04453933	11.67220459
LENG9	109.171471	112.451752	132.7729218	92.0418893	76.22566592	60.3063904
FKBP10	12949.50085	12701.48106	13377.83867	11888.21506	11456.91818	9785.198184
TAP1	876.6799946	701.4317207	756.6767486	614.6705481	624.8498667	664.3429781
CHSY1	884.3991896	901.8407837	876.5590955	1066.416373	999.9603805	1150.684836
LAMTOR4	565.7067135	512.1564944	518.2011123	644.2932251	635.8825288	671.1517641
RTN4IP1	62.8563015	74.5967068	69.60910464	88.86803105	106.3147446	116.7220459
RBM14	661.645279	649.1026875	604.5679644	761.7259804	784.3219835	970.7383487
DUS1L	1023.344698	977.5508742	1000.308615	1228.283143	1075.183077	1211.96391
HEXB	2635.553695	2863.622834	2703.153563	2436.465185	2457.274757	2230.363761
AC012073.1	8.821937053	5.566918418	3.86717248	19.04314951	16.04750861	23.34440919
PRDX5	3406.370445	2988.321807	3336.080793	2931.587072	2809.316977	2405.44683
LINC01116	436.6858841	427.5393345	455.0372951	516.2809423	529.5677843	540.8121462
GSS	1589.051412	1457.419242	1474.681772	1393.323773	1294.833351	1244.062473
BRICD5	6.61645279	12.24722052	25.78114987	30.68062977	40.11877154	39.88003236
LPP	2938.807781	2772.325372	2560.068182	2365.58235	2277.743254	2413.2283
WWC2	2225.333622	2335.878968	2300.967626	2076.761249	1943.754481	1967.739158
DGCR8	604.3026881	605.6807239	638.0834592	769.1316497	703.0814712	838.4533633
ITPA	928.5088748	895.1604816	870.113808	1055.836845	1022.025705	1079.678925
SNHG15	138.9455086	125.8123562	125.0385769	157.6349598	174.5166562	198.4274781
RNH1	11192.83264	9956.990282	10478.74836	9841.076486	9129.026463	8530.436191
MMAB	122.4043766	138.0595768	121.1714044	160.8088181	178.5285333	208.1543153
POLR2J	518.2888019	425.3125671	529.8026298	632.6557448	599.7756345	662.3976107
EPGN	109.171471	118.0186705	121.1714044	84.63622005	80.23754307	44.74345094
ZNF598	1179.934081	1041.013744	1117.612847	981.7801525	929.7525303	858.8797213
AKIP1	702.4467378	745.967068	720.5831388	648.5250361	599.7756345	533.0306764
SSTR1	1423.640092	1399.52329	1465.65837	1244.152435	1176.482975	1236.281003
THUMPD1	608.7136567	637.9688507	592.9664469	497.2377928	507.5024599	521.3584718
GNB1L	204.0072944	156.9870994	202.3820265	299.4006284	234.6948135	245.1162965
RPLP0P2	23.15758476	11.13383684	20.62491989	9.521574755	4.011877154	2.918051148
ABHD11	196.2880994	201.5224467	183.0461641	259.1984239	212.6294891	307.3680543
DDAH1	5853.355235	6355.194066	5949.000332	5419.891941	5257.56501	4798.248772
ZNF521	292.2266649	323.9946519	331.2877758	216.8803139	228.6769978	274.296808
TAPT1	284.50747	300.6135946	292.616051	204.1848809	236.7007521	232.4714082
AL078621.1	47.41791166	40.08181261	38.6717248	68.76692879	88.26129738	74.89664614
