Gene	CTRL_1	CTRL_2	CTRL_3	Eto_1	Eto_2	Eto_3
CYSTM1	289.0924864	292.1835601	297.4158432	404.7063623	362.9630808	382.8500755
RIC1	788.3408584	686.8708609	680.4189794	868.9607997	877.3463427	858.5122906
IL11	213.2313375	234.7048269	218.2475972	326.411671	252.7380962	302.9285109
NOP56	1560.279306	1730.109867	1606.901426	1382.838633	1383.935919	1387.025863
HNRNPA1	7846.50316	8989.673861	8980.246719	6745.473619	7090.027297	6829.4266
PLCD1	739.1336267	664.8373465	669.7205678	911.9677429	827.2440769	881.7153254
HMGA2	1899.604175	1687.000817	1544.850639	2186.737647	2183.345404	2141.124496
PLXNA1	5169.834784	4376.047549	4208.755134	5730.950858	5421.065155	5704.079408
RCOR3	449.0159896	447.3761395	445.0539236	575.6313927	573.392597	524.6463998
AP1S2	972.8679774	1029.827302	1068.771321	839.1867622	823.9039258	794.0594159
CRY1	300.3691437	269.1920668	270.6698141	204.0072944	212.6562836	212.6944864
VAMP2	469.5190028	472.2835905	424.7269415	587.7615562	558.9186092	555.5837796
SLC29A1	137.3701886	203.0915237	203.2698209	123.5071187	126.9257399	114.7261169
NRP1	7367.757801	6288.173404	6293.875559	8065.455951	7902.797386	7640.243763
HEXB	2275.834468	2293.401452	2438.16801	2635.553695	2863.622834	2703.153563
DNAJC18	173.2504617	178.1840727	177.593633	251.425206	252.7380962	220.4288314
PAGR1	127.118682	111.1255507	118.752369	77.19194921	56.78256786	87.65590955
CAB39L	218.3570908	177.2260938	228.9460088	291.1239227	273.8923862	279.7254761
HSD17B12	740.1587773	728.063953	736.0507199	873.3717682	1025.426373	873.9809805
ZC3H6	126.0935313	128.3691707	115.5428456	189.6716466	169.2343199	180.4680491
DNAH1	183.5019683	165.7303472	150.8476039	242.603269	246.0577941	278.4364186
SEC13	2817.114017	3318.438859	3292.971098	2689.588059	2646.513016	2772.762668
IFRD2	1077.433345	1098.801782	1229.247496	920.7896799	856.1920527	973.2384075
ARHGEF3	74.83599826	83.34416304	80.23808719	130.1235715	134.7194257	104.413657
TCOF1	1210.702931	1289.43958	1300.926854	1090.611968	1036.560209	999.0195573
YWHAE	8583.586485	9372.865416	9226.310186	7386.166798	8131.041041	7776.883857
ZNF24	870.3529113	782.6687494	751.0284961	994.6734027	970.8705721	920.3870502
HCFC1R1	299.343993	347.7463354	333.7904427	240.3977847	210.4295162	247.4990387
UTY	152.7474485	176.2681149	176.5237918	224.9593949	232.6971899	224.2960038
ITPRID2	3478.336193	3305.985134	3252.317134	3873.933108	4224.177696	3929.04724
VEGFA	1781.711849	1081.558162	1151.149091	2228.641848	2124.336068	2155.304129
COMMD1	431.5884283	432.0484774	515.6634404	368.315872	365.1898482	335.1549483
ELN	1233.256245	1745.437529	1456.053822	950.5637175	828.3574606	1000.308615
FEZ1	473.6196054	522.0984926	470.7301115	641.7959206	594.546887	581.3649295
TMED10	4670.586412	4699.844412	4624.923346	5282.13481	5394.343947	5139.472226
TRPC4AP	2389.626191	2243.58655	2255.225171	2611.293368	2564.122623	2580.693102
TRIM2	972.8679774	821.9458837	798.1015073	1080.687289	1048.80743	1104.722272
SVEP1	698.1276002	459.829865	449.3332883	839.1867622	818.3370074	827.5749107
PNPLA2	1896.528723	1562.463562	1572.666509	2138.216993	2026.358304	2285.498936
ITGA6	1658.69377	1921.705644	1992.044245	1401.585249	1367.235163	1294.213723
NDRG4	69.71024496	84.30214192	103.7745928	36.39049034	47.87549839	43.82795477
POLR1E	444.9153869	471.3256117	470.7301115	327.5144131	354.0560114	341.6002357
NIPAL2	1069.23214	924.4496245	991.7427577	1231.762961	1321.586432	1200.112526
MPZL1	3723.347201	3748.571379	3735.88534	4269.817534	4345.536517	4347.990925
TIAL1	1407.531858	1525.102386	1601.55222	1230.660219	1278.164469	1273.588803
MLKL	187.602571	252.9064258	237.5047381	162.1030933	145.8532625	158.5540717
CBX4	447.9908389	462.7038017	433.2856708	562.3984871	515.4966455	626.4819418
CYCS	1699.699796	1980.142356	2112.936296	1622.133676	1474.119997	1668.040396
DGKZ	1410.60731	1481.993336	1522.383974	1233.968445	1172.393019	1242.651424
CCDC85A	433.6387296	488.5692316	468.5904292	334.1308659	330.674954	363.5142131
DMXL1	572.0340689	522.0984926	485.7078878	634.0767257	727.0395454	621.3257118
CHD6	719.6557641	586.2830779	517.8031227	802.7962718	794.9559501	743.7861736
CCDC138	37.93057446	39.2771343	50.28253464	15.43838984	24.49444104	12.89057493
TGM2	6197.035746	6253.686164	5813.516877	8850.608348	8645.424303	9232.229767
ATP13A1	1745.831576	1719.572099	1545.92048	2064.33327	2026.358304	2123.077691
GLI1	36.9054238	56.52075424	43.86348767	16.54113197	14.47398789	28.35926485
NDUFB9	915.4595404	1103.591676	1076.26021	917.4814535	774.9150438	853.3560606
RALGPS2	1164.571151	1163.944346	1229.247496	1022.241956	1010.952385	872.691923
SFR1	54.33298504	74.72235307	86.65713417	41.904201	40.08181261	39.96078229
DPY19L2P2	31.77967049	27.78138768	34.2349172	13.23290558	5.566918418	15.46868992
RIPK3	103.5402168	74.72235307	66.33015208	151.075672	135.8328094	128.9057493
CLASP1	1098.961509	1044.196985	973.5554579	1194.269729	1255.896795	1187.221951
ZBTB11	427.4878257	383.1915542	333.7904427	471.9736323	519.9501802	523.3573423
SUMF2	3105.181353	2938.121242	3115.377465	3738.295826	3552.807334	3583.579831
ZNF207	2034.924062	2163.116323	2161.079148	1690.503688	1829.289392	1772.454053
TRIM25	2113.860663	1791.420516	1625.088726	2219.819911	2232.334286	2205.577371
ELP5	383.4063473	479.9474216	414.0285299	310.9732811	342.9221745	345.4674082
AC005261.1	150.6971472	141.7808751	120.8920514	218.3429421	199.2956794	202.3820265
RORA	181.451667	128.3691707	126.2412572	237.0895583	202.6358304	226.8741188
IMPAD1	4314.859133	4420.114578	4296.482109	4816.777631	4729.653888	4696.036448
ABHD12	1616.662593	1545.219942	1599.412538	1812.908064	1799.228033	1915.539435
HMGCS1	361.8781834	332.4186733	310.2539371	269.0690801	222.6767367	255.2333837
SAT1	807.818721	678.2490509	696.4665968	959.3856545	1010.952385	968.0821775
NBAS	1052.829729	918.7017512	938.2506996	1190.961502	1146.785194	1089.253582
USP20	534.1034944	542.2160492	504.9650287	637.3849521	616.8145607	697.3801039
LMBR1L	458.2423455	376.485702	393.7015478	514.9805755	547.7847723	473.0841
UBR1	762.7120919	726.1479952	749.958655	825.9538566	914.0880042	916.5198778
CCDC43	368.0290873	408.0990052	437.5650355	307.6650547	317.3143498	318.3972009
MIA2	294.2182397	264.4021724	271.7396553	367.2131298	411.9519629	359.6470406
PIP4K2A	817.0450769	841.1054615	916.8538763	707.9604485	685.8443491	710.2706788
RAB11FIP2	665.3227791	560.417648	587.3427983	764.2002972	753.7607538	720.5831388
FAM222A	30.75451983	35.44521876	39.58412302	11.02742132	12.24722052	18.04680491
PDCD1LG2	447.9908389	544.132007	523.1523285	616.4328516	658.009757	613.5913668
NDUFB8	110.7162714	160.9404528	119.8222102	187.4661624	213.7696672	180.4680491
LYSMD3	604.8388901	662.9213888	611.949145	455.4325004	562.2587602	460.1935251
WASHC4	1450.588185	1316.262989	1361.9078	1601.181575	1778.073743	1582.962602
PNKD	516.6759332	656.2155366	660.0919973	458.7407268	440.8999387	483.39656
ADAMTS7	300.3691437	343.9144199	284.5777492	433.3776577	433.1062529	425.3889728
PRPS2	311.645801	334.334631	311.3237783	237.0895583	205.9759815	242.3428087
AP3M1	834.4726381	843.0214192	776.704684	968.2075916	977.5508742	961.63689
AGPAT4	300.3691437	333.3766521	311.3237783	235.9868162	234.9239572	248.7880962
CHPF	7261.142133	6552.575577	6670.459649	8989.553857	8016.362522	9109.769305
RPGRIP1L	306.5200477	324.7548422	320.9523488	249.2197217	251.6247125	204.9601414
ZNF687	472.5944548	438.7543296	410.8190064	529.3162232	538.8777029	581.3649295
ARHGEF39	27.67906785	30.65532434	40.65396418	4.410968526	13.3606042	10.31245995
ATG2B	750.4102839	638.0139377	599.111051	810.5154667	810.5433216	850.7779456
LRP8	139.4204899	171.4782205	144.4285569	88.21937053	96.86438047	78.63250709
PDE5A	421.3369217	316.1330322	284.5777492	471.9736323	486.5486697	466.6388126
STMN2	71.76054628	133.1590651	116.6126867	27.56855329	42.30857998	37.38266731
ZMYND11	1729.429165	1664.009324	1618.669679	1911.052114	2006.317398	1848.508445
SATB1	397.7584565	360.2000609	271.7396553	478.5900851	533.3107844	453.7482376
CORO1C	9561.580216	10567.46509	10003.01487	8335.627773	9105.251764	8965.394866
TOM1L2	1459.814541	1417.808751	1390.793511	1698.222883	1597.705586	1740.227616
TLN2	1444.437282	1387.153426	1410.050652	1112.666811	1135.651357	1076.363007
TMX1	1169.696904	1411.102898	1236.736384	1028.858409	1057.714499	1045.425627
G3BP1	3036.496258	3172.826069	3219.152058	2675.252411	2738.923862	2603.896137
RPL27	7008.95507	7968.468369	8497.748354	7065.268837	6445.378144	6936.418372
JAK1	4000.13788	3794.554365	3758.352004	4288.56415	4305.454704	4213.928946
FH	1034.377017	1154.364557	1157.568138	913.070485	951.9430495	912.6527053
MAN2A2	730.9324214	549.8798803	560.5967692	830.3648251	772.6882764	741.2080587
DNAJC15	604.8388901	719.442143	650.4634268	550.2683237	541.1044702	537.5369747
ZDHHC7	2611.058734	2358.544016	2406.072775	2745.827908	2734.470327	2786.942301
PPA1	1023.10036	1149.574663	1161.847503	850.2141835	986.4579437	920.3870502
KRT18	279.8661305	312.3011167	298.4856844	191.8771309	218.223202	221.7178889
SETBP1	141.4707912	141.7808751	129.4507807	227.1648791	173.6878546	215.2726014
ATP6V1F	1011.823703	1166.818283	1219.618925	1346.448143	1261.463713	1399.916438
PLA2G15	1013.874004	960.8528221	901.8761001	1110.461327	1121.177369	1227.182734
PLEKHM3	281.9164318	293.141539	251.4126732	392.5761989	376.3236851	322.2643733
BTG3	396.7333058	481.8633794	437.5650355	296.6376334	311.7474314	354.4908107
CXorf57	25.62876653	34.48723988	36.37459953	7.719194921	14.47398789	11.60151744
DPT	28.70421851	33.52926099	27.81587023	13.23290558	7.793685785	12.89057493
TBL3	997.4715933	1051.860816	1085.88878	902.0430637	840.6046811	917.8089352
COX7A1	247.0613093	281.6457923	298.4856844	355.0829664	388.5709056	390.5844205
SLC25A3	7734.761738	8468.533348	8090.138871	7209.728057	7327.178022	7510.048956
PIP4P1	423.387223	407.1410263	419.3777357	524.9052547	506.589576	523.3573423
C17orf97	36.9054238	42.15107096	40.65396418	19.84935837	17.81413894	18.04680491
SMAD7	1162.52085	1281.775749	1280.599872	1516.270431	1434.038184	1559.759567
BICRAL	349.5763754	275.897919	281.3682258	413.5282994	429.7661019	344.1783507
KIAA2026	391.6075525	341.0404832	339.1396485	432.2749156	484.3219024	422.8108578
POLR2E	3397.349291	3574.219222	3772.259939	3255.294773	3176.483649	3180.104836
ZBTB40	565.8831649	486.6532738	455.7523353	628.563015	597.8870381	654.8412066
UGP2	2007.244994	2262.746128	2295.879135	1714.764015	1835.969694	1830.461641
SMG7	1303.991641	1162.028388	1145.799885	1383.941375	1398.409907	1434.72099
PTPN14	4948.402241	4303.241154	4154.193234	5225.894962	5154.966455	5081.464639
MUS81	649.9455191	687.8288398	669.7205678	543.6518709	504.3628087	533.6698022
HSPB7	2276.859618	2169.822176	2228.479142	2650.992084	2703.295584	2990.613385
TRERF1	548.4556037	534.5522181	569.1554985	428.9666892	443.1267061	447.3029502
ARID4A	251.161912	248.1165313	212.8983914	325.3089288	317.3143498	305.5066259
PRKY	293.1930891	278.7718557	254.6221967	352.8774821	342.9221745	369.9595006
CYP4V2	390.5824019	296.0154756	344.4888543	469.7681481	446.4668571	420.2327428
DIS3	860.1014047	810.4501371	822.707854	989.1596921	983.1177926	953.9025451
CDR2L	1697.649495	1787.5886	1766.307759	1583.537701	1370.575314	1366.400943
CDKN2AIPNL	284.9918838	354.4521876	359.4666306	254.7334324	251.6247125	224.2960038
CTDSPL	608.9394927	712.7362908	649.3935857	550.2683237	511.0431108	550.4275496
FXR1	2144.615183	2015.587575	2019.860115	2276.05976	2471.711778	2335.772178
BCL7C	954.4152655	1062.398584	1105.145921	947.2554911	787.1622643	776.012611
LZTS3	201.9546802	209.7973759	198.9904562	305.4595705	276.1191535	275.8583036
TMED4	1177.89811	1214.717227	1157.568138	1396.071539	1352.761176	1443.744393
ARMC6	626.3670539	715.6102275	716.7935789	543.6518709	518.8367965	553.0056646
RNF19B	240.9104054	250.990468	250.342832	312.0760232	303.9537456	372.5376156
PTAR1	1190.199918	1149.574663	1027.047516	1291.311036	1375.028849	1303.237126
CAMSAP2	1445.462432	1267.406065	1229.247496	1589.051412	1577.66468	1465.65837
METTL3	534.1034944	612.1485078	622.6475566	451.0215318	483.2085187	479.5293875
KIAA1217	702.2282029	498.1490205	521.0126462	797.2825612	852.8519016	768.278266
RWDD1	1022.075209	1222.381058	1188.593532	911.9677429	909.6344695	1001.597672
BCL2L13	1042.578222	1035.575175	1051.653863	1239.482156	1305.999061	1233.628021
KIAA1191	1869.874806	1758.849234	1836.917276	2086.388113	2064.213349	2168.194704
LHX2	52.28268372	56.52075424	62.05078743	30.87677969	30.06135946	24.49209237
ISOC1	86.11265553	121.6633185	114.4730044	77.19194921	66.80302101	68.32004715
HYOU1	1754.032781	1970.562567	1944.971234	1555.969148	1557.623773	1527.53313
NEK6	1541.826594	1263.57415	1387.583988	1687.195461	1653.37477	1686.087201
MBTPS2	724.7815174	730.9378896	688.9777087	849.1114414	938.5824453	819.8405658
RAD18	363.9284847	387.9814486	387.2825009	278.9937593	296.1600598	262.9677286
PRPF39	416.2111684	407.1410263	404.3999595	347.3637715	315.0875825	275.8583036
GHITM	3628.00819	3527.278256	3596.805989	4056.988302	4100.592107	4077.288851
UBE2Q1	1046.678825	1040.36507	1182.174485	1244.995867	1333.833653	1240.073309
TUBB2B	153.7725992	197.3436504	204.3396621	119.0961502	113.5651357	143.0853818
KLHL20	488.9968653	501.0229571	491.0570936	626.3575308	620.1547118	551.7166071
LCOR	524.8771385	526.888387	538.1301048	657.2343104	681.3908144	614.8804243
CHSY1	987.2200866	1117.961359	1161.847503	884.3991896	901.8407837	876.5590955
SS18L2	165.0492564	199.2596082	176.5237918	146.6647035	101.3179152	131.4838643
GPX1	4518.864114	4883.776358	5365.25343	6217.260138	5584.732557	6321.537947
ORMDL3	760.6617905	789.3746016	762.7967489	960.4883966	850.6251343	979.6836949
CCBE1	2100.533705	2257.956233	2219.920412	1913.257598	1961.78205	1790.500858
MOSMO	333.1739649	285.4777079	338.0698074	395.8844253	405.2716608	407.3421679
ZDHHC12	440.8147843	502.9389149	484.6380466	325.3089288	310.6340477	336.4440058
DDAH1	5525.562063	4874.196569	4867.77729	5853.355235	6355.194066	5949.000332
CREB3	1661.769222	1849.857228	1869.012511	1592.359638	1473.006613	1510.775382
MAP1LC3A	467.4687015	408.0990052	395.8412302	561.295745	495.4557392	590.3883319
STAMBPL1	620.21615	507.7288093	511.3840757	796.179819	762.6678233	693.5129314
LURAP1L	229.6337481	128.3691707	119.8222102	298.8431177	222.6767367	237.1865788
ITGA11	6978.20055	5052.380642	5105.282028	8644.39557	8519.611947	8448.482811
KDELR2	6671.680503	7739.511416	7255.662765	6270.19176	6395.275878	6471.068616
ARNTL2	521.8016865	599.6947823	558.4570869	402.500878	450.9203918	368.6704431
HMBS	505.3992759	554.6697747	541.3396283	442.1995948	408.6118119	426.6780303
COL4A5	25.62876653	24.90745102	27.81587023	60.65081724	50.10226576	47.69512725
CAP2	1033.351866	942.6512233	940.3903819	1106.050358	1218.04175	1109.878502
SLC26A11	361.8781834	267.276109	332.7206016	464.2544374	439.786555	427.9670878
NLE1	289.0924864	348.7043143	319.8825076	244.8087532	241.6042593	260.3896137
EMC10	1561.304457	1469.53961	1331.952247	1812.908064	1735.765163	1836.906928
OSTN-AS1	15.37725992	14.36968328	14.97777628	34.18500608	31.17474314	38.6717248
KLF7	667.3730804	708.9043753	651.533268	801.6935297	827.2440769	778.590726
NUDT9	386.4817992	398.5192164	410.8190064	487.4120222	479.8683676	545.2713197
TTL	2021.597104	2091.267907	2003.812498	1673.962556	1799.228033	1785.344628
AL121753.2	30.75451983	25.86542991	23.53650558	59.54807511	40.08181261	58.0075872
RNF44	274.7403772	214.5872703	209.6888679	356.1857085	320.6545009	320.9753158
EXT2	3206.671268	3286.825556	3151.752065	3668.823072	3707.567666	3618.384384
TMF1	794.4917624	799.9123694	896.5268942	957.1801703	1032.106675	1019.644477
MT-TP	158.8983525	183.931946	166.8952214	232.6785898	250.5113288	252.6552687
APBB2	853.9505007	800.8703483	743.539608	980.337755	1025.426373	1005.464845
MVP	8023.854225	7468.403391	7775.60557	9369.999892	9190.982308	9657.61874
PHETA2	676.5994363	677.291072	753.1681785	604.3026881	524.403715	572.341527
HMOX2	618.1658486	771.1730028	814.1491247	555.7820343	564.4855276	638.0834592
HR	49.20723173	55.56277536	64.19046975	29.77403755	25.60782472	32.22643733
SASH1	2749.454073	2517.568511	2393.234681	3007.177793	3046.217758	2866.863865
EMC8	547.430453	594.9048879	652.6031092	481.8983115	496.5691229	474.3731575
USP34	1931.383846	1822.07584	1691.418878	1981.627611	2125.449452	2108.898059
TLR4	299.343993	239.4947214	289.9269551	391.4734567	371.8701503	341.6002357
AP4E1	572.0340689	501.980936	508.1745522	642.8986627	684.7309654	648.3959191
ATG9A	857.0259527	890.9203635	782.0538898	1016.728245	989.7980947	1055.738087
H3F3B	5730.592196	6347.568095	6259.640642	5255.668999	5157.193222	5410.174299
RNF103	415.1860177	361.1580398	336.9999662	533.7271917	444.2400897	510.4667674
PRDX1	3449.631975	4261.090083	3976.599601	3361.158017	3341.264434	3480.455232
AK3	1225.05504	1117.961359	1052.723704	1336.523464	1377.255617	1316.127701
RNF11	3022.144149	2806.878134	2984.856844	3303.815426	3441.468966	3510.103554
FYN	1262.985614	1254.95234	1364.047482	1463.338809	1497.501054	1475.97083
YTHDF2	1302.96649	1306.6832	1274.180825	1469.955261	1454.079091	1483.705175
CAPRIN2	695.0521482	723.2740585	776.704684	572.3231663	653.5562223	581.3649295
ATP2A3	37.93057446	43.10904985	59.9111051	25.36306903	25.60782472	19.3358624
AL158212.3	131.2192846	97.71384632	92.00633998	158.794867	153.6469483	168.8665316
BUD13	198.8792283	201.175566	196.8507739	135.6372822	151.420181	125.0385769
PARVA	7275.494242	6640.709634	6742.139007	7805.208808	7906.137537	7695.673235
NSRP1	638.6688619	531.6782814	574.5047043	669.3644739	730.3796964	739.9190012
FASTKD3	88.16295686	154.2346006	119.8222102	73.88372282	85.73054364	61.87475968
GOT1	960.5661695	866.9708914	859.0824535	1113.769553	1092.229394	1106.011329
IGFBP2	17.42756124	13.4117044	13.90793511	34.18500608	28.94797577	38.6717248
TMED2	5146.256319	5725.839799	5655.180385	4890.661354	4894.434673	4899.707532
AC009533.1	37.93057446	23.94947214	42.7936465	13.23290558	12.24722052	11.60151744
THOC7	601.7634381	707.9463964	792.7523015	530.4189653	551.1249234	532.3807447
CCNL2	2436.783121	2396.863171	2350.441034	2657.608537	2706.635735	2795.965703
TRPC4	289.0924864	368.8218709	313.4634606	240.3977847	222.6767367	224.2960038
LINC02035	91.23840884	59.3946909	56.70158162	109.171471	120.2454378	121.1714044
CARMN	196.8289269	184.8899249	210.758709	141.1509928	143.6264952	137.9291518
GNAS	27280.28424	25962.18578	26554.5275	29338.45441	30133.7294	30838.12241
ZNF273	26.65391719	45.02500762	22.46666441	5.513710658	13.3606042	10.31245995
EIF1AX	2277.884769	2345.132312	2437.098168	2041.175686	2133.243138	2084.405967
TMEM192	381.3560459	335.2926099	300.6253667	446.6105633	442.0133224	442.1467202
